video_id,video_keywords,video_description,suggested_words
7304392834138885407,"['snow', 'lucy', 'kiss', 'coriolanus', 'snow', 'snow', 'lucy', 'gray', 'lucy', 'gray', 'baird', 'ballad', 'songbirds', 'snakes', 'lucy', 'gray', 'lucy', 'hunger', 'games:', 'ballad', 'songbirds', '&', 'snakes', 'hunger', 'games', 'songbirds', 'snakes', 'lucy', 'gray', 'baird', '|', 'hunger', 'games', 'lives', 'head', 'rent', 'free', 'coriolanussnow', 'thenalladofsongbirdsandsnakes', 'lucyandsnow', 'snowandlucy', 'lucygraybaird', 'enemiestolovers', 'booktok', 'hungergames']",lives in my head rent free #coriolanussnow #thenalladofsongbirdsandsnakes #lucyandsnow #snowandlucy #lucygraybaird #enemiestolovers #booktok #hungergames ,"snow and lucy kiss, coriolanus snow, snow and lucy gray, lucy gray baird, The Ballad Of Songbirds And Snakes, Lucy Gray, Lucy, The Hunger Games: The Ballad Of Songbirds & Snakes, hunger games songbirds and snakes, Lucy Gray Baird | The Hunger Games"
7305247601455205678,"['cato', 'hunger', 'games', 'coral', 'hunger', 'games', 'fair', 'coral', 'ballad', 'songbirds', 'lamina', 'hunger', 'games', 'wovey', 'hunger', 'games', 'reaper', 'hunger', 'games', 'coral', 'cato', 'clove', 'ballad', 'songbirds', 'snakes', 'coral', 'hunger', 'games', 'last', 'words', 'theyre', 'kids', 'fighting', 'lives', 'none', 'villans']",Theyre all just kids fighting for their lives. None of them were villans  #fy#fyp#hungergames#balladofsongbirdsandsnakes#lucygraybaird#coriolanussnow#thehungergames#foryoupage,"cato hunger games, coral hunger games its not fair, coral ballad of songbirds, lamina hunger games, wovey hunger games, reaper hunger games, coral, cato and clove, ballad of songbirds and snakes, coral hunger games last words"
7303976878946159902,"['radio', 'free', 'asia', 'radio', 'free', 'europe', 'cia', 'propaganda', 'cia', 'reading', 'room', 'project', 'acoustic', 'kitty', 'wurlitzer', 'cia', 'cia', 'vampire', 'attacks', 'madeline', 'pendleton', 'controversy', 'madeline', 'pendleton', 'palestine', 'radio', 'free', 'asia', 'replying', 'jenk']",Replying to @jenk ,"radio free asia, radio free europe, cia propaganda, cia reading room, project acoustic kitty, the wurlitzer cia, cia vampire attacks, madeline pendleton controversy, madeline pendleton palestine, what is radio free asia"
7308596714812886318,"['cuz', 'weak', 'strong', 'tbh', 'cruel', 'college', 'rpi', 'finals', 'finalsweek', 'relatable', 'nickiminaj', 'barb', 'comedy', 'funny', 'burnout', 'exhausted', 'helpme', 'rensselaerpolytechnicinstitute', 'grindtime', 'engineering']",No cuz its not for the weak… or the strong tbh. Its just CRUEL #college #rpi #finals #finalsweek #relatable #nickiminaj #barb #comedy #funny #burnout #exhausted #helpme #rensselaerpolytechnicinstitute #grindtime #engineering ,
7303206149132750111,"['lucy', 'gray', 'hunger', 'games', 'snow', 'hunger', 'games', 'tom', 'blyth', 'lucy', 'gray', 'snow', 'hunger', 'games', 'parallel', 'little', 'dark', 'age', 'hunger', 'games', 'ballad', 'songbirds', 'president', 'snow', 'coriolanus', 'snow', 'edit', 'hard', 'draw', 'parallels', 'trailers', 'hope', 'makes', 'sense', 'cc', 'eclipse', 'payhip', 'tbosbas', 'trailer', 'anetescenes', 'coriolanussnow', 'coriolanussnowedit', 'presidentsnow', 'presidentsnowedit', 'tomblyth', 'tomblythedit', 'hungergamesedit', 'hungergames', 'thehungergames', 'thehungergamesedit', 'theballadofsongbirdsandsnakes', 'theballadofsongbirdsandsnakesedit', 'tbosbas', 'tbosasedit', 'lucygraybaird', 'lucygraybairdedit', 'rachelzegler', 'rachelzegleredit', 'katnisseverdeen', 'katnisseverdeenedit', 'mockingjay']",its so hard to draw parallels with just the trailers so i hope this makes sense | cc “eclipse” on my payhip! tbosbas trailer anetescenes | #coriolanussnow #coriolanussnowedit #presidentsnow #presidentsnowedit #tomblyth #tomblythedit #hungergamesedit #hungergames #thehungergames #thehungergamesedit #theballadofsongbirdsandsnakes #theballadofsongbirdsandsnakesedit #tbosbas #tbosasedit #lucygraybaird #lucygraybairdedit #rachelzegler #rachelzegleredit #katnisseverdeen #katnisseverdeenedit #mockingjay ,"lucy gray, Hunger Games, snow hunger games, tom blyth, lucy gray and snow, hunger games parallel, Little Dark Age, hunger games ballad of songbirds, President Snow, coriolanus snow edit"
7282416532557221163,"['libero', 'volleyball', 'volleyball', 'libero', 'volleyball', 'positions', 'usa', 'volleyball', 'libero', 'wear', 'different', 'color', 'volleyball', 'tiktok', 'volleyball', 'clips', 'life', 'libero', 'olympics', 'life', 'libero', 'justinewongorantes', 'dishes', 'everything', 'need', 'know', 'position', 'usa', 'volleyball', 'takes', 'germany', 'final', 'match', 'olympic', 'qualifying', 'today', 'roadtoparis', 'teamusa', 'olympics', 'volleyball', 'libero']",The life of a libero 🏐🇺🇸 #justinewongorantes dishes on everything you need to know about her position before @USA Volleyball takes on Germany in the final match of Olympic qualifying today. #RoadToParis #teamusa #olympics #volleyball #libero ,"libero volleyball, Volleyball, libero, volleyball positions, usa volleyball, why does a libero wear different color, volleyball tiktok, Volleyball Clips, life as a libero, Olympics"
7302509162590702890,"['tom', 'blyth', 'finnick', 'hunger', 'games', 'tom', 'blyth', 'edit', 'hunger', 'games', 'songbirds', 'snakes', 'gale', 'hunger', 'games', 'donald', 'sutherland', 'snow', 'hunger', 'games', 'liam', 'hemsworth', 'josh', 'hutcherson', 'tom', 'blyth', 'hunger', 'games', 'white', 'boy', 'month', 'tom', 'blyth', 'tomblyth', 'peetamellark', 'finnickodair', 'joshhutcherson', 'samclaflin', 'thehungergames', 'thg', 'theballadofsongbirdsandsnakes', 'catchingfire', 'katnisseverdeen']",white boy of the month: tom blyth #fyp #tomblyth #peetamellark #finnickodair #joshhutcherson #samclaflin #thehungergames #thg #theballadofsongbirdsandsnakes #catchingfire #foryoupage #katnisseverdeen ,"tom blyth, finnick hunger games, tom blyth edit, hunger games songbirds and snakes, gale hunger games, donald sutherland, snow hunger games, Liam Hemsworth, Josh Hutcherson, tom blyth hunger games"
7287620019549146410,"['joseph', 'scott', 'alexander', 'greatest', 'thing', 'ever', 'step', 'life', 'thank', 'jokes', 'share', 'oclock', 'dinners', 'teaching', 'golf', 'single', 'greatest', 'human', 'ever', 'live', 'thank', 'bestfriend', 'partner', 'crime', 'soulmate', 'tennis', 'partner', 'grocery', 'shopping', 'buddy', 'tap', 'view']","joseph scott alexander, you have been the greatest thing to ever step into my life. thank you for all the jokes you share during our 6 o’clock dinners and for teaching me how to golf. ⛳️you are the single greatest human to ever live. thank you for being my bestfriend, my partner in crime 📁, my soulmate🩷, my tennis partner🎾, my grocery shopping buddy🍎 … tap to view more ",
7301504561712352554,"['college', 'majors', 'university', 'majors', 'education', 'major', 'psychology', 'major', 'communications', 'major', 'marketing', 'major', 'management', 'major', 'journalism', 'major', 'biology', 'major', 'criminology', 'major', 'pf', 'classes', 'taking', 'nothing']",All pf my classes i am taking do nothing for me ,"College Majors, University Majors, education major, Psychology Major, communications major, Marketing Major, Management Major, Journalism Major, Biology Major, criminology major"
7304461225448967467,"['burn', 'burn', 'us', 'president', 'snow', 'fire', 'catching', 'burn', 'hunger', 'games', 'katniss', 'everdeen', 'message', 'president', 'snow', 'burn', 'burn', 'us', 'hunger', 'games', 'burn', 'us', 'coming', 'tree', 'katniss', 'message', 'snow', 'turkeyweekhungergames', 'balladofsongbirdsandsnakes']",#Turkeyweek#hungergames #balladofsongbirdsandsnakes ,"if we burn you burn with us, president snow, fire is catching and if we burn, Hunger Games, Katniss Everdeen, message for president snow, if we burn you burn with us hunger games, you burn with us, are you coming to the tree, katniss message to snow"
7299036619678534954,"['rue', 'hunger', 'games', 'rue', 'interview', 'scene', 'rue', 'dying', 'hunger', 'games', 'hunger', 'games', 'safe', 'sound', 'hunger', 'games', ""can't"", 'catch', ""can't"", 'catch', 'peeta', 'paints', 'rue', 'katniss', 'rue', 'rue', 'hunger', 'games', 'edit', 'someone', 'probably', 'already', 'done', 'bc', 'song', 'literally', 'thehungergames', 'thehungergamesedit', 'ruethehungergames', 'balladofsongbirdsandsnakes', 'oliviarodrigo', 'cantcatchmenow']",someone has probably already done this bc this song is literally so her || #thehungergames #thehungergamesedit #ruethehungergames #balladofsongbirdsandsnakes #oliviarodrigo #cantcatchmenow ,"rue hunger games, rue interview scene, rue dying in hunger games, hunger games, safe and sound hunger games, you can't catch me now, can't catch me now, peeta paints rue, katniss and rue, rue hunger games edit"
