,video_id,video_date,video_keywords,nyt_keywords,nyt_headline,cosine_sim
12508,7289824170815294766,2023-10-14,"['taylors', 'eras', 'tour', 'movie', 'make', 'circular', 'economy', 'taylorswift', 'erastourmovie', 'erasmoviepremiere', 'taylor', 'swift']","['movies', 'taylor', 'swift', 'the', 'eras', 'tour', 'movie', 'pop', 'rock', 'music', 'swift', 'taylor', 'the', 'secret', 'art', 'turning', 'concert', 'into', 'film', '(taylor’s', 'version)']",The Secret Art of Turning a Concert Into a Film (Taylor’s Version),0.72438174
12514,7288425547032530219,2023-10-10,"['negev', 'desert', 'israel', 'oven', 'palestine', 'sea', 'boundary', 'palestine', 'fish', 'rising', 'beach', 'palestine', 'visit', 'israel', 'gracie', 'abrams', 'palestine', 'israel', 'music', 'festival', 'dont', 'speak', 'dont', 'know', 'aak', 'dont', 'know', 'palestine', 'israelpalestine', 'freepalestine', 'information', 'ageofinformation']","['israel', 'gaza', 'war', '2023', 'vis', 'photo', 'defense', 'military', 'forces', 'palestinians', 'ashkelon', 'israel', 'israel', 'rehovot', 'israel', 'sderot', 'israel', 'gaza', 'strip', 'conflict', 'israel', 'gaza,', 'photos']","Conflict in Israel and Gaza, in Photos",0.7350213
12556,7289937825515031838,2023-10-14,"['disney', 'taylor', 'swift', 'taylornation', 'disney', 'meeting', 'taylor', 'swift', 'taylor', 'swift', 'movie', 'premiere', 'taylor', 'swift', 'concert', 'movie', 'taylor', 'taylor', ""swift's"", 'eras', 'tour', 'taylor', 'swift', 'movie', 'theaters', 'cant', 'get', 'video', 'like', 'taylor', 'reached', 'phone', 'told', 'like', 'think', 'taylorswift', 'theerasmoviepremiere', 'thegrovela', 'swifttok', 'erasmoviepremiere', 'tstheerastourfilm', 'tstheerastourfilmpremiere', 'taylornation']","['swift', 'taylor', 'taylor', 'swift', 'the', 'eras', 'tour', 'movie', 'flavor', 'flav', 'atallah', 'alex', 'pop', 'rock', 'music', 'documentary', 'films', 'programs', 'amc', 'tv', 'network', 'taylor', 'swift’s', '‘eras', 'tour’', 'movie:', 'takeaways', 'from', 'premiere']",Taylor Swift’s ‘Eras Tour’ Movie: 4 Takeaways From the Premiere,0.748388
12557,7289467129089461550,2023-10-13,"['john', 'green', 'palestine', 'john', 'green', 'john', 'green', 'palestine', 'israel', 'crash', 'course', 'israel', 'palestine', 'history', 'palestine', 'israel', 'john', 'green', 'israel', 'palestine', 'history', 'history', 'tiktok', 'john', 'green', 'israel', 'john', 'green', 'crash', 'course', 'israel', 'importance', 'knowing', 'history', 'giving', 'opinion', 'thank', 'john', 'green', 'passed', 'history', 'class', 'thanks', 'videos', 'crashcourse', 'worldhistory', 'palestine', 'israel', 'knowledgehistory']","['international', 'relations', 'israel', 'gaza', 'war', '2023', 'politics', 'government', 'united', 'states', 'international', 'relations', 'palestinians', 'dermer', 'ron', 'ernst', 'joni', 'lapid', 'yair', 'netanyahu', 'benjamin', 'schultz', 'debbie', 'wasserman', 'bahrain', 'gaza', 'strip', 'israel', 'tel', 'aviv', 'israel', 'jerusalem', 'israel', 'norcross', 'donald', 'w', 'bipartisan', 'group', 'u.s.', 'lawmakers', 'meets', 'with', 'netanyahu', 'israel']",Bipartisan Group of U.S. Lawmakers Meets With Netanyahu in Israel,0.6456076
12572,7288904308530203946,2023-10-11,"['palestinian', 'israeli', 'conflict', 'summarized', 'arabtok', 'palestine']","['palestinians', 'israel', 'israel', 'gaza', 'war', '2023', 'kibbutz', 'movement', 'hamas', 'peace', 'activists', 'are', 'among', 'israelis', 'missing', 'killed']",Peace Activists Are Among the Israelis Missing and Killed,0.71596694
12615,7289851386869665067,2023-10-14,"['friday', 'th', 'got', 'best', 'us']","['friday', 'th']",Friday the 13th,0.6644775
12622,7289861021332688171,2023-10-14,"['solar', 'eclipse', 'solar', 'eclipse', 'happens', 'look', 'solar', 'eclipse', 'solar', 'eclipse', 'eclipse', 'october', 'solar', 'eclipse', 'october', 'th', 'total', 'solar', 'eclipse', 'eclipse', 'case', 'missed', 'solar', 'eclipse', 'solar', 'eclipse', 'wow', 'solareclipse']","['eclipses', 'space', 'astronomy', 'content', 'type', 'service', 'when,', 'where', 'how', 'watch', 'annular', 'solar', 'eclipse']","When, Where and How to Watch the Annular Solar Eclipse",0.6350262
12624,7289681110903147818,2023-10-14,"['taylorlautner', 'well', 'taylor', 'swift', 'well', 'minute', 'version', 'eras', 'tour', 'movie', 'well', 'eras', 'tour', 'taylor', 'swift', 'movie', 'travis', 'kelce', 'taylor', 'swift', 'well', 'lyrics', 'eras', 'tour', 'movie', 'taylorswift', 'theerastour', 'theerastourmovie', 'alltoowellmin']","['movies', 'taylor', 'swift', 'the', 'eras', 'tour', 'movie', 'pop', 'rock', 'music', 'swift', 'taylor', 'the', 'secret', 'art', 'turning', 'concert', 'into', 'film', '(taylor’s', 'version)']",The Secret Art of Turning a Concert Into a Film (Taylor’s Version),0.76936543
12708,7289657567792368942,2023-10-13,"['replying', 'martin', 'stop', 'asking', 'us', 'hamas', 'im', 'uploading', 'genocide', 'happening', 'israel', 'palestine', 'warcrimes', 'genocide', 'hamas', 'biden', 'apartheid']","['palestinians', 'israel', 'israel', 'gaza', 'war', '2023', 'kibbutz', 'movement', 'hamas', 'peace', 'activists', 'are', 'among', 'israelis', 'missing', 'killed']",Peace Activists Are Among the Israelis Missing and Killed,0.74710315
12709,7288763213821463854,2023-10-11,"['seoul', 'new', 'york', 'protests', 'behalf', 'palestine', 'unfolded', 'across', 'globe', 'palestine', 'protests', 'israel', 'news']","['demonstrations', 'protests', 'riots', 'palestinians', 'rumors', 'misinformation', 'israel', 'gaza', 'war', '2023', 'times', 'square', '42nd', 'street', 'manhattan', 'ny', 'gaza', 'strip', 'israel', 'palestinian', 'americans', 'passion', 'no', 'violence', 'n.y.c.', 'protests', 'over', 'mideast', 'war']",Passion but No Violence at 2 N.Y.C. Protests Over Mideast War,0.78466237
12752,7289250370763754795,2023-10-12,"['taylor', 'swift', 'eras', 'movie', 'delight', 'erasmoviepremiere']","['movies', 'taylor', 'swift', 'the', 'eras', 'tour', 'movie', 'pop', 'rock', 'music', 'swift', 'taylor', 'the', 'secret', 'art', 'turning', 'concert', 'into', 'film', '(taylor’s', 'version)']",The Secret Art of Turning a Concert Into a Film (Taylor’s Version),0.6702193
12782,7286875612487093546,2023-10-06,"['brownstone', 'apartment', 'new', 'york', 'brownstone', 'nyc', 'brownstones', 'upper', 'west', 'side', 'nyc', 'upper', 'east', 'side', 'brownstone', 'inside', 'brownstone', 'upper', 'west', 'side', 'brownstone', 'brownstone', 'courtyards', 'nyc', 'brownstones', 'courtyard', 'location', 'location', 'location', 'upper', 'west', 'side', 'nyc', 'uws', 'upperwestside', 'uppereastside', 'upperwestsidenyc', 'nycrealestate', 'nycrealtor', 'nycskyline', 'brownstone', 'manhattanrealestate']","['real', 'estate', 'housing', 'residential', 'morningside', 'heights', 'manhattan', 'ny', 'upper', 'east', 'side', 'manhattan', 'ny', 'grand', 'concourse', 'bronx', 'ny', 'homes', 'sale', 'manhattan', 'bronx']",Homes for Sale in Manhattan and the Bronx,0.75612074
12794,7286652192457559327,2023-10-05,"['bernie', 'sanders', 'edit', 'bernie', 'sanders', 'democrat', 'democrat', 'edit', 'conservative', 'democrat', 'bernie', 'solos', 'biden', 'election', 'edit', 'usa', 'politicaleditsflop', 'politicaledit', 'democrat', 'america', 'democrat', 'progressive', 'progressivepolitics', 'aoc', 'bernie', 'politics', 'political']","['biden', 'joseph', 'r', 'jr', 'democratic', 'party', 'third', 'party', 'politics', 'us', 'presidential', 'election', '2024', 'no', 'labels', 'primaries', 'caucuses', 'united', 'states', 'politics', 'government', 'gephardt', 'richard', 'a', 'kennedy', 'robert', 'f', 'jr', 'west', 'cornel', 'trump', 'donald', 'j', 'third', 'way', 'campaign', 'finance', 'fearing', 'third-party', 'spoilers', 'vs.', 'trump,', 'biden', 'allies', 'try', 'squash', 'them']","Fearing Third-Party Spoilers vs. Trump, Biden Allies Try to Squash Them",0.6012495
12815,7288020614202281262,2023-10-09,"['kailee', 'coleman', 'books', 'booktok', 'bodies', 'children', 'book', 'bodies', 'book', 'books', 'tiktok', 'book', 'tiktok', 'book', 'ideas', 'books', 'recommendation', 'books', 'read', 'love', 'forever', 'children', 'book', 'topics', 'write', 'tiktokshop', 'representationmatters', 'selfpublishedauthor', 'bodyneutrality', 'childrenssong', 'childrensbook', 'kcolemanbooks', 'ourbodiesbook', 'dietculture']","['books', 'literature', 'genre', 'books', 'mystery', 'glory', 'be', 'book', 'arceneaux', 'danielle', 'west', 'heart', 'kill', 'book', 'mcdorman', 'dann', 'blood', 'sisters', 'book', 'lillie', 'vanessa', 'edge', 'grave', 'book', 'morrison', 'robbie', 'author', 'new', 'novels', 'brimming', 'with', 'mystery,', 'mayhem', 'quite', 'bit', 'murder']","New Novels Brimming With Mystery, Mayhem and Quite a Bit of Murder",0.6052109
12862,7289063950048562474,2023-10-12,"['taylor', 'swift', 'meeting', 'taylor', 'swift', 'taylor', 'swift', 'movie', 'eras', 'tour', 'movie', 'taylor', 'swift', 'premiere', 'travis', 'kelce', 'taylor', 'swift', 'taylor’s', 'version', 'eras', 'tour', 'taylor', 'swift', 'song', 'taylor', 'happened', 'last', 'night', 'waited', 'years', 'magical', 'moment', 'glad', 'met', 'woman', 'whose', 'music', 'grew', 'listening', 'taylor', 'swift', 'appreciate', 'love', 'swiftie', 'taylorswift', 'tstheerastourfilm', 'tstheerastourfilmpremiere', 'losangeles', 'thegrove', 'taylorsversion', 'tstheerastour', 'sofistadium', 'sofistadiumtaylorswift', 'hollywood']","['swift', 'taylor', 'taylor', 'swift', 'the', 'eras', 'tour', 'movie', 'flavor', 'flav', 'atallah', 'alex', 'pop', 'rock', 'music', 'documentary', 'films', 'programs', 'amc', 'tv', 'network', 'taylor', 'swift’s', '‘eras', 'tour’', 'movie:', 'takeaways', 'from', 'premiere']",Taylor Swift’s ‘Eras Tour’ Movie: 4 Takeaways From the Premiere,0.75029665
